year,locationcode,subbrandcode,country,storename,abm,user_country,user_channel,openingdate,store_opg_year,storetype,customer,docdate,ulp,mobileno,nps,hni,gep,indian,nr,tourist,forbill,invoice_type,usd_conv,aed_conv,inr_conv,totalbill,studbill,gender,maritalstatus,nationality,community,enroll_loccode,kpitypea,rcluster,product_group,user_region,tep,active_repeat,catchment,ltltype,target_field,walkins,conversions,qty,salesvalue,actwt,discount,tax,nsv,makingcharge,goldprice,stonevalue,usd_salesvalue,usd_discount,usd_tax,usd_nsv,usd_makingcharge,usd_goldprice,usd_stonevalue,aed_salesvalue,aed_discount,aed_tax,aed_nsv,aed_makingcharge,aed_goldprice,aed_stonevalue,inr_salesvalue,inr_discount,inr_tax,inr_nsv,inr_makingcharge,inr_goldprice,inr_stonevalue,studdedsales,plainsales,gep_salesvalue,studded_qty,studgep_salesvalue,totalbuyers,studdedbuyers,plainbuyers,btq
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],25/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,5190,5,8,7,4,7,8,2,1388.13,9,1,5,10,7,7,5188,10,3,4,7,4,8,"1,19,144",2,2,3,9,1,1,8,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000108669,29/12/2025,600000108669,bb398da4bfd61a2fda9f72f984caabad,PROMOTERS,N,N,Y,REPEAT,N,2025XAH173,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,TAMIL,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,-1,-8336.94,-9.479,-111.49,-381.64,-7828.81,-1145.88,-6787.42,3,-2222.1,-27.882026,-103.724536,-2093.49,-306.814912,-1806.56,8,-8332.94,-114.49,-384.64,-7829.81,-1147.88,-6788.42,9,"-1,91,814.62",-2654.27,-9003.72,"-1,80,152.63",-26559.24,"-1,56,247.66",7,6,-2230.1,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001682472,29/12/2025,600001682472,b9fe6ab72e75b6b7918f6611f6d15320,NA,N,N,Y,REPEAT,Y,2025XAH202,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,25826.21,54.327,152.26,1223.62,24461.33,2522.66,22093.93,7,6906.86,40.377324,332.928588,6539.55,676.152684,5909.78,3,25828.21,148.26,1225.62,24458.33,2517.66,22090.93,5,"5,93,911.83",3393.98,28123.26,"5,62,410.59",57815.18,"5,07,981.39",10,8,6904.86,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001640975,06/12/2025,600001640975,6f75eed3550114a3c80856190724e107,NA,N,Y,Y,NEW,N,2025XAH15,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,6930.3,14.277,711.56,299.08,5971,1132.93,1624.85,3889.44,1859.63,197.003744,82.171792,1605.11,307.410682,436.07829,1042.97,6930.3,720.56,306.08,5974,1131.93,1619.85,3889.44,"1,59,360.90",16347.88,6819.84,"1,37,292",26016.39,37174.55,89371.12,1855.63,0,6928.3,1,6928.3,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000377389,08/12/2025,600000377389,cac1dfa3297e637650626807be9619a8,NA,N,N,Y,NEW,N,2025XAH39,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2912.73,9.003,49.3,140.54,2737.89,425.03,2357.16,4,785.061802,14.31102,37.510796,740.239986,123.118222,634.432784,5,2915.73,45.3,142.54,2740.89,426.03,2358.16,3,66927.79,975.9,3145.42,62812.47,9732.69,54062.68,2,7,778.061802,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000083664,19/12/2025,600000083664,2079829a7f747c396275a0f4cb89e73b,NA,N,N,Y,REPEAT,N,2025XAH119,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,MALAYALAM,XDM,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,4,7442.72,17.669,138.54,351.72,6963.46,1338.35,5753.65,2,1995.31,37.708596,93.980328,1862.62,367.07259,1548.26,10,7439.72,139.54,350.72,6958.46,1336.35,5753.65,6,"1,71,023.56",3080.42,8002.56,"1,59,958.58",30715.05,"1,32,311.95",1,1,1988.31,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001650719,12/12/2025,600001650719,be12856bd4ef33f8f5a1167b7e328df0,NA,N,Y,Y,NEW,N,2025XAH63,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,3253.5,6.317,61.86,160.08,3049.56,567.55,2539.87,10,877.9163,16.936964,46.666192,815.313144,155.35627,680.893838,4,3259.5,65.86,157.08,3044.56,565.55,2547.87,9,74740.5,1288.78,3499.84,69964.88,12856.65,58400.01,5,10,868.9163,3249.5,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001665089,20/12/2025,600001665089,709c4ce48c900e4425b8b7c528f41549,PROMOTERS,N,N,Y,NEW,N,2025XAH132,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,532.39,8.276,65.71,24.37,451.31,114.48,111.99,300.55,147.291486,24.699054,14.981738,129.610694,37.205352,35.609126,85.49527,531.39,59.71,31.37,453.31,107.48,115.99,294.55,12162.97,1356.33,517.51,10289.13,2435.04,2462.77,6754.65,150.291486,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001667275,21/12/2025,600001667275,d21d9f3b06ac65eff3a3169e007c3bb6,NA,N,N,Y,NEW,N,2025XAH138,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,13619.53,14.111,1969.5,564.19,11108.84,2814.5,2327.85,7936.99,3644.59,530.9703,156.457806,2972.17,758.7255,627.66489,2127.75,13625.53,1965.5,565.19,11104.84,2811.5,2326.85,7939.99,"3,13,232.19",45073.5,12771.37,"2,55,396.32",64575.5,53481.55,"1,82,420.77",3647.59,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001652863,20/12/2025,600001652863,478d269e632dea0983fe150edf86fed3,PROMOTERS,N,N,Y,REPEAT,N,2025XAH135,STORE,0.2674,1,23,1,1,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,Y,N,ABU DHABI,LTL,0,0,0,1,4083.26,9.526,438.1,176.48,3476.68,750.46,990.82,2182.5,1094.53,122.34574,48.388552,936.792432,206.533804,264.875668,589.7287,4087.26,436.1,178.48,3479.68,749.46,988.82,2185.5,93808.98,10015.3,3993.04,79810.64,17082.58,22700.86,50045.5,1096.53,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001685046,29/12/2025,600001685046,718424964cbf6d7502336278bc63d3b9,PROMOTERS,N,N,N,NEW,Y,2025XAH211,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1052.53,9.796,27.05,56.83,985.65,217.53,700.49,96.68,289.842122,13.62877,16.057142,262.15621,59.295722,188.508826,28.980432,1053.53,23.05,53.83,986.65,218.53,705.49,95.68,24072.19,493.15,1132.09,22466.95,4850.19,16043.27,2068.64,287.842122,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001644019,07/12/2025,600001644019,ab8a6269d7982df3c19cae363f01fca2,NA,N,N,Y,NEW,N,2025XAH35,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2149.59,5.572,5,109.03,2049.56,370.97,1675.59,9,574.928566,7,32.282822,548.645744,105.395178,449.250566,2,2145.59,3,111.03,2046.56,368.97,1676.59,5,49289.57,8,2348.69,46940.88,8472.31,38474.57,4,3,572.928566,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000042785,14/12/2025,600000042785,330151037c5b015c97806e422ae4dcee,NA,N,N,Y,REPEAT,N,2025XAH87,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,HINDI,XDM,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,"1,01,778.38",164.319,8454.63,4445.04,88885.71,24156.38,73187.96,10,27225.27,2262.23,1191.34,23773.7,6458.81,19575.12,9,"1,01,782.38",8456.63,4447.04,88887.71,24157.38,73185.96,5,"23,40,880.74","1,94,419.49","1,02,215.92","20,44,266.33","5,55,459.74","16,83,217.08",2,5,27215.27,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001247748,07/12/2025,600001247748,9edc9136e48b146f62a0c754ce4d9ea6,NA,N,N,Y,REPEAT,Y,2025XAH32,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,7905.02,24.361,89.69,376.54,7456.79,816.94,6732.54,4,2123.53,26.576506,100.617196,1996.34,225.775756,1803.14,8,7913.02,86.69,379.54,7458.79,810.94,6731.54,2,"1,81,798.46",1863.87,8569.42,"1,71,373.17",18560.62,"1,54,673.42",3,9,2113.53,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000235983,18/12/2025,600000235983,937974e051fc26ec016bc8a423561570,NA,N,N,N,REPEAT,N,2025XAH116,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,KANNADA,XAH,ACTUALS,COINS,COINS,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1102.95,4,1,3,1102.95,63.45,1053.5,5,298.66143,7,4,299.66143,19.36213,283.2993,5,1108.95,10,6,1103.95,67.45,1050.5,9,25353.85,3,7,25345.85,1331.35,24032.5,1,2,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000669165,01/12/2025,600000669165,fa18fa07cefca81381cbf0da70a6a50d,NA,N,N,N,REPEAT,Y,2025XAH3701,STORE,0.2674,1,23,1,0,[NULL],MARRIED,NOTMAPPED,HINDI,XDM,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,3546.3,13.599,81.69,168.03,3308.58,722.94,2660.33,9,954.87402,29.169906,52.129022,884.575092,197.709756,718.035242,7,3545.3,76.69,167.03,3305.58,720.94,2658.33,7,81366.9,1658.87,3799.69,75922.34,16492.62,61073.59,8,7,945.87402,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001201331,06/12/2025,600001201331,8208bf8f66518f16281a06b12fbcfb0e,NA,N,Y,Y,REPEAT,N,2025XAH19,STORE,0.2674,1,23,1,1,FEMALE,SINGLE,NOTMAPPED,MALAYALAM,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2781.05,7.216,341.53,120.79,2397.73,530.45,845.77,1288.04,742.97877,92.790322,35.962246,648.013802,146.57493,228.356698,348.084896,2781.05,340.53,120.79,2393.73,533.45,849.77,1291.04,63735.15,7818.19,2669.17,54970.79,12187.35,19387.71,29519.92,748.97877,0,2771.05,1,2771.05,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001633582,20/12/2025,600001633582,5e2ad54efde8a2175c9aa984f37de872,PROMOTERS,N,N,N,REPEAT,Y,2025XAH125,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,6572,18.656,10,315.47,6257.53,1182.97,5077.56,6,1756.68,6,92.554478,1672.12,318.652178,1362.47,3,6568,4,319.47,6254.53,1177.97,5080.56,1,"1,50,928",10,7194.81,"1,43,745.19",26979.31,"1,16,762.88",4,4,1754.68,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001687745,31/12/2025,600001687745,f60d27f75485a398924dfed56c5d9599,PROMOTERS,N,N,Y,NEW,N,2025XAH223,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,7755.83,14.761,745.9,341.85,6678.08,1439.52,3039.54,2952.92,2082.11,204.38406,98.27149,1793.45,391.055848,820.435996,791.343408,7758.83,745.9,337.85,6687.08,1439.52,3044.54,2958.92,"1,78,316.09",17069.7,7679.55,"1,53,578.84",32957.96,69802.42,67902.16,2077.11,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600002992078,31/12/2025,600002992078,09c3f441e374b5ab5030f99e80621046,NA,N,N,Y,REPEAT,N,2025XAH226,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,HINDI,XDF,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,5550.65,12.499,79.95,268.8,5290.85,737.5,4563.35,9,1484.98,27.50683,78.73792,1417.24,196.0683,1229.17,4,5554.65,78.95,266.8,5292.85,735.5,4562.35,1,"1,27,650.95",1687.85,6001.4,"1,21,650.55",16783.5,"1,04,875.05",2,2,1483.98,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001648945,11/12/2025,600001648945,265f7510f561444d7f06c08395d6c583,NA,N,N,Y,NEW,Y,2025XAH52,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,5994.34,19.429,8,293.3,5716.04,332.98,5386.06,5,1610.08,1,77.28922,1533.8,93.364852,1442.43,10,5996.34,7,287.3,5715.04,328.98,5390.06,7,"1,37,803.82",10,6567.9,"1,31,244.92",7437.54,"1,23,812.38",6,1,1602.08,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001641239,06/12/2025,600001641239,ecb1b1ea9c4a8675ba44c1113fcc64a5,NA,N,N,Y,NEW,N,2025XAH20,STORE,0.2674,1,23,1,0,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,6014.5,21.148,52.57,290.76,5684.17,506.69,5229.05,4,1611.94,23.522418,85.877424,1520.54,144.221506,1398.84,6,6013.5,57.57,289.76,5676.17,511.69,5223.05,4,"1,38,226.50",1173.11,6527.48,"1,30,532.91",11639.87,"1,20,066.15",5,6,1606.94,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001613733,27/12/2025,600001613733,b65fb1de15a19ab6d594e04f76a6b3d7,NA,HNI,N,Y,REPEAT,N,2025XAH186,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,COINS,COINS,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,4572.65,9,2,5,4571.65,203.65,4380,3,1222.12,6,7,1229.12,54.58421,1169.54,8,4569.65,5,10,4572.65,203.65,4373,7,"1,05,035.95",3,6,"1,05,039.95",4525.95,"1,00,517",3,2,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000723020,06/12/2025,600000723020,241fe40a83fffd6d7c53a5eac300f4ef,NA,N,N,N,REPEAT,N,2025XAH13,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,OTHERS,XDK,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,1638.99,4.664,5,81.76,1562.23,343.43,938.55,281.25,440.661526,10,26.793024,423.868502,99.298382,255.16607,83.40405,1642.99,4,82.76,1557.23,347.43,940.55,286.25,37562.77,1,1792.48,35776.29,7854.89,21525.65,6401.75,443.661526,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001633582,11/12/2025,600001633582,5e2ad54efde8a2175c9aa984f37de872,PROMOTERS,N,N,N,REPEAT,Y,2025XAH50,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,3,4730.77,11.733,2,232.18,4509.59,871.08,3644.51,2,1269.47,9,66.213132,1207.26,239.391992,981.867974,2,4731.77,3,235.18,4511.59,874.08,3636.51,3,"1,08,765.71",10,5188.14,"1,03,591.57",19989.84,83594.73,8,10,1264.47,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001195483,21/12/2025,600001195483,9a30928e0551ce36513d944794e2ec45,NA,N,N,Y,REPEAT,N,2025XAH141,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,14535.19,27.655,242.54,684.84,13854.35,2336.39,11519.96,8,3894.64,72.448596,188.056616,3711.58,633.483286,3080.1,9,14534.19,239.54,684.84,13857.35,2342.39,11522.96,5,"3,34,218.37",5374.42,15666.32,"3,18,567.05",53715.97,"2,64,853.08",9,6,3885.64,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001663670,22/12/2025,600001663670,e3720e5cee74d6688cf5785894e4d4ff,NA,N,N,Y,NEW,Y,2025XAH152,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,5647.89,10.923,103.93,268.9,5285.06,973.26,4411.73,9,1513.84,29.919082,74.56686,1418.35,262.180124,1186.09,1,5641.89,103.93,273.9,5286.06,973.26,4406.73,6,"1,29,697.47",2239.39,6072.7,"1,21,399.38",22294.98,"1,01,341.79",7,2,1507.84,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001672283,24/12/2025,600001672283,cd1550251a3af06824c530774eb91a54,NA,N,Y,Y,NEW,N,2025XAH167,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,19669.4,37.939,80.85,933.79,18657.76,2002.9,16751.71,10,5265.33,24.35189,250.428046,4991.55,537.90146,4487,9,19673.4,81.85,938.79,18656.76,1993.9,16746.71,5,"4,52,380.20",1846.55,21457.17,"4,29,083.48",45843.7,"3,85,083.33",7,1,5259.33,19668.4,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600002992078,31/12/2025,600002992078,09c3f441e374b5ab5030f99e80621046,PROMOTERS,N,N,Y,REPEAT,N,2025XAH225,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,HINDI,XDF,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,15071.35,28.108,178.35,713.19,14187.81,1770.53,12597.63,7,4033.54,50.15599,196.637406,3793.75,472.567922,3378.34,4,15079.35,182.35,719.19,14188.81,1769.53,12600.63,2,"3,46,601.05",4060.05,16318.37,"3,26,235.63",40565.19,"2,89,729.49",2,9,4029.54,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001143582,05/12/2025,600001143582,9ea3b310f42127b0b11082448499fefa,PROMOTERS,N,N,N,REPEAT,N,2025XAH10,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,OTHERS,Encircle,ACTUALS,PLAIN,RO_PLAIN,EOA,Y,Y,ABU DHABI,LTL,0,0,0,2,4606.18,14.876,9,227.16,4393.02,688.2,3703.82,9,1231.62,2,65.603384,1181.02,186.75728,996.262268,2,4607.18,6,228.16,4390.02,697.2,3700.82,6,"1,05,860.14",2,5044.68,"1,00,811.46",15814.6,85006.86,2,4,1230.62,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000697075,12/12/2025,600000697075,9ae7943628058a2f921a6354a3f38afe,NA,N,N,Y,REPEAT,N,2025XAH66,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,OTHERS,XAH,ACTUALS,STUDDED,STUDDED,EOA,Y,Y,ABU DHABI,LTL,0,0,0,2,4725.66,7.968,454.83,204.33,4073.5,1147.07,1620.85,1758.41,1268.57,128.819342,60.370442,1092.38,307.459118,443.14789,476.594434,4726.66,457.83,206.33,4073.5,1156.07,1623.85,1759.41,"1,08,599.18",10402.09,4677.59,93533.5,26367.61,37263.55,40310.43,1264.57,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000358066,14/12/2025,600000358066,8ed2e12b29e5c8d49b8da80b74e93d17,PROMOTERS,HNI,Y,N,REPEAT,N,2025XAH90,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,TAMIL,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,11529.12,23.981,2,553.58,10980.54,906.91,10066.63,3,3090.48,9,153.690292,2936.79,245.240334,2694.55,8,11526.12,3,556.58,10976.54,913.91,10074.63,1,"2,64,971.76",5,12623.34,"2,52,354.42",20836.93,"2,31,515.49",6,4,3080.48,11520.12,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001655247,14/12/2025,600001655247,42200068b5c37de9e6d6621f5078f5b6,NA,N,N,Y,NEW,N,2025XAH100,STORE,0.2674,1,23,1,1,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2395.47,7.204,201.65,114.66,2094.16,452.92,862.65,982.24,644.013878,56.31681,36.986084,564.710984,128.308608,234.13781,263.581376,2401.47,205.65,109.66,2102.16,456.92,864.65,979.24,55051.81,4505.95,2409.18,48151.68,10353.16,19797.95,22503.52,645.013878,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000949443,30/12/2025,600000949443,ff9c9850ab454085f0df8aefe566d21c,PROMOTERS,N,N,Y,REPEAT,N,2025XAH214,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,TELUGU,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,6406.67,14.691,169.43,305.96,5940.28,818.12,5294.59,2,1720.27,50.701182,88.407104,1592.16,226.497888,1417.37,5,6409.67,172.43,306.96,5949.28,818.12,5291.59,9,"1,47,200.41",3760.89,6831.08,"1,36,606.44",18796.76,"1,21,572.57",6,7,1711.27,0,0,0,1,0,1,XAH
